product_cd	category_major_cd	category_medium_cd	category_small_cd	unit_price	unit_cost	category_major_name	category_medium_name	category_small_name
90204	detergent	Soap shampoo lines	shampoo	P090204069	9	902	450.0	338.0
90204	detergent	Soap shampoo lines	shampoo	P090204070	9	902	450.0	338.0
90204	detergent	Soap shampoo lines	shampoo	P090204071	9	902	450.0	338.0
90204	detergent	Soap shampoo lines	shampoo	P090204072	9	902	450.0	338.0
90204	detergent	Soap shampoo lines	shampoo	P090204073	9	902	475.0	356.0
90204	detergent	Soap shampoo lines	shampoo	P090204074	9	902	475.0	356.0
90204	detergent	Soap shampoo lines	shampoo	P090204075	9	902	480.0	360.0
90204	detergent	Soap shampoo lines	shampoo	P090204076	9	902	480.0	360.0
90204	detergent	Soap shampoo lines	shampoo	P090204077	9	902	480.0	360.0
90204	detergent	Soap shampoo lines	shampoo	P090204078	9	902	480.0	360.0
90204	detergent	Soap shampoo lines	shampoo	P090204079	9	902	480.0	360.0
90204	detergent	Soap shampoo lines	shampoo	P090204080	9	902	480.0	360.0
90204	detergent	Soap shampoo lines	shampoo	P090204081	9	902	480.0	360.0
90204	detergent	Soap shampoo lines	shampoo	P090204082	9	902	490.0	368.0
90204	detergent	Soap shampoo lines	shampoo	P090204083	9	902	495.0	371.0
90204	detergent	Soap shampoo lines	shampoo	P090204084	9	902	500.0	375.0
90204	detergent	Soap shampoo lines	shampoo	P090204085	9	902	580.0	435.0
90204	detergent	Soap shampoo lines	shampoo	P090204086	9	902	580.0	435.0
90204	detergent	Soap shampoo lines	shampoo	P090204087	9	902	580.0	435.0
90204	detergent	Soap shampoo lines	shampoo	P090204088	9	902	580.0	435.0
90204	detergent	Soap shampoo lines	shampoo	P090204089	9	902	620.0	465.0
90204	detergent	Soap shampoo lines	shampoo	P090204090	9	902	620.0	465.0
90204	detergent	Soap shampoo lines	shampoo	P090204091	9	902	680.0	510.0
90204	detergent	Soap shampoo lines	shampoo	P090204092	9	902	690.0	518.0
90204	detergent	Soap shampoo lines	shampoo	P090204093	9	902	698.0	524.0
90204	detergent	Soap shampoo lines	shampoo	P090204094	9	902	698.0	524.0
90204	detergent	Soap shampoo lines	shampoo	P090204095	9	902	698.0	524.0
90204	detergent	Soap shampoo lines	shampoo	P090204096	9	902	720.0	540.0
90204	detergent	Soap shampoo lines	shampoo	P090204097	9	902	720.0	540.0
90204	detergent	Soap shampoo lines	shampoo	P090204098	9	902	720.0	540.0
90204	detergent	Soap shampoo lines	shampoo	P090204099	9	902	750.0	563.0
90204	detergent	Soap shampoo lines	shampoo	P090204100	9	902	750.0	563.0
90204	detergent	Soap shampoo lines	shampoo	P090204101	9	902	750.0	563.0
90204	detergent	Soap shampoo lines	shampoo	P090204102	9	902	750.0	563.0
90204	detergent	Soap shampoo lines	shampoo	P090204103	9	902	760.0	570.0
90204	detergent	Soap shampoo lines	shampoo	P090204104	9	902	780.0	585.0
90204	detergent	Soap shampoo lines	shampoo	P090204105	9	902	780.0	585.0
90204	detergent	Soap shampoo lines	shampoo	P090204106	9	902	810.0	608.0
90204	detergent	Soap shampoo lines	shampoo	P090204107	9	902	850.0	638.0
90204	detergent	Soap shampoo lines	shampoo	P090204108	9	902	850.0	638.0
90204	detergent	Soap shampoo lines	shampoo	P090204109	9	902	870.0	653.0
90204	detergent	Soap shampoo lines	shampoo	P090204110	9	902	880.0	660.0
90204	detergent	Soap shampoo lines	shampoo	P090204111	9	902	880.0	660.0
90204	detergent	Soap shampoo lines	shampoo	P090204112	9	902	880.0	660.0
90204	detergent	Soap shampoo lines	shampoo	P090204113	9	902	880.0	660.0
90204	detergent	Soap shampoo lines	shampoo	P090204114	9	902	895.0	671.0
90204	detergent	Soap shampoo lines	shampoo	P090204115	9	902	898.0	674.0
90204	detergent	Soap shampoo lines	shampoo	P090204116	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204117	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204118	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204119	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204120	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204121	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204122	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204123	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204124	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204125	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204126	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204127	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204128	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204129	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204130	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204131	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204132	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204133	9	902	900.0	675.0
90204	detergent	Soap shampoo lines	shampoo	P090204134	9	902	950.0	713.0
90204	detergent	Soap shampoo lines	shampoo	P090204135	9	902	950.0	713.0
90204	detergent	Soap shampoo lines	shampoo	P090204136	9	902	950.0	713.0
90204	detergent	Soap shampoo lines	shampoo	P090204137	9	902	950.0	713.0
90204	detergent	Soap shampoo lines	shampoo	P090204138	9	902	950.0	713.0
90204	detergent	Soap shampoo lines	shampoo	P090204139	9	902	970.0	728.0
90204	detergent	Soap shampoo lines	shampoo	P090204140	9	902	980.0	735.0
90204	detergent	Soap shampoo lines	shampoo	P090204141	9	902	980.0	735.0
90204	detergent	Soap shampoo lines	shampoo	P090204142	9	902	980.0	735.0
90204	detergent	Soap shampoo lines	shampoo	P090204143	9	902	980.0	735.0
90204	detergent	Soap shampoo lines	shampoo	P090204144	9	902	980.0	735.0
90204	detergent	Soap shampoo lines	shampoo	P090204145	9	902	980.0	735.0
90204	detergent	Soap shampoo lines	shampoo	P090204146	9	902	980.0	735.0
90204	detergent	Soap shampoo lines	shampoo	P090204147	9	902	980.0	735.0
90204	detergent	Soap shampoo lines	shampoo	P090204148	9	902	980.0	735.0
90204	detergent	Soap shampoo lines	shampoo	P090204149	9	902	980.0	735.0
90204	detergent	Soap shampoo lines	shampoo	P090204150	9	902	990.0	743.0
90204	detergent	Soap shampoo lines	shampoo	P090204151	9	902	990.0	743.0
90204	detergent	Soap shampoo lines	shampoo	P090204152	9	902	990.0	743.0
90204	detergent	Soap shampoo lines	shampoo	P090204153	9	902	1000.0	750.0
90204	detergent	Soap shampoo lines	shampoo	P090204154	9	902	1000.0	750.0
90204	detergent	Soap shampoo lines	shampoo	P090204155	9	902	1000.0	750.0
90204	detergent	Soap shampoo lines	shampoo	P090204156	9	902	1000.0	750.0
90204	detergent	Soap shampoo lines	shampoo	P090204157	9	902	1020.0	765.0
90204	detergent	Soap shampoo lines	shampoo	P090204158	9	902	1020.0	765.0
90204	detergent	Soap shampoo lines	shampoo	P090204159	9	902	1050.0	788.0
90204	detergent	Soap shampoo lines	shampoo	P090204160	9	902	1050.0	788.0
90204	detergent	Soap shampoo lines	shampoo	P090204161	9	902	1050.0	788.0
90204	detergent	Soap shampoo lines	shampoo	P090204162	9	902	1080.0	810.0
90204	detergent	Soap shampoo lines	shampoo	P090204163	9	902	1080.0	810.0
90204	detergent	Soap shampoo lines	shampoo	P090204164	9	902	1080.0	810.0
90204	detergent	Soap shampoo lines	shampoo	P090204165	9	902	1080.0	810.0
90204	detergent	Soap shampoo lines	shampoo	P090204166	9	902	1080.0	810.0
90204	detergent	Soap shampoo lines	shampoo	P090204167	9	902	1080.0	810.0
90204	detergent	Soap shampoo lines	shampoo	P090204168	9	902	1080.0	810.0
90204	detergent	Soap shampoo lines	shampoo	P090204169	9	902	1080.0	810.0
90204	detergent	Soap shampoo lines	shampoo	P090204170	9	902	1080.0	810.0
90204	detergent	Soap shampoo lines	shampoo	P090204171	9	902	1100.0	825.0
90204	detergent	Soap shampoo lines	shampoo	P090204172	9	902	1100.0	825.0
90204	detergent	Soap shampoo lines	shampoo	P090204173	9	902	1100.0	825.0
90204	detergent	Soap shampoo lines	shampoo	P090204174	9	902	1100.0	825.0
90204	detergent	Soap shampoo lines	shampoo	P090204175	9	902	1140.0	855.0
90204	detergent	Soap shampoo lines	shampoo	P090204176	9	902	1180.0	885.0
90204	detergent	Soap shampoo lines	shampoo	P090204177	9	902	1180.0	885.0
90204	detergent	Soap shampoo lines	shampoo	P090204178	9	902	1200.0	900.0
90204	detergent	Soap shampoo lines	shampoo	P090204179	9	902	1200.0	900.0
90204	detergent	Soap shampoo lines	shampoo	P090204180	9	902	1280.0	960.0
90204	detergent	Soap shampoo lines	shampoo	P090204181	9	902	1280.0	960.0
90204	detergent	Soap shampoo lines	shampoo	P090204182	9	902	1500.0	1125.0
90204	detergent	Soap shampoo lines	shampoo	P090204183	9	902	1580.0	1185.0
90204	detergent	Soap shampoo lines	shampoo	P090204184	9	902	1980.0	1485.0
90204	detergent	Soap shampoo lines	shampoo	P090204185	9	902		
90205	detergent	Soap shampoo lines	Hairrins	P090205001	9	902	225.0	169.0
90205	detergent	Soap shampoo lines	Hairrins	P090205002	9	902	280.0	210.0
90205	detergent	Soap shampoo lines	Hairrins	P090205003	9	902	280.0	210.0
90205	detergent	Soap shampoo lines	Hairrins	P090205004	9	902	280.0	210.0
90205	detergent	Soap shampoo lines	Hairrins	P090205005	9	902	280.0	210.0
90205	detergent	Soap shampoo lines	Hairrins	P090205006	9	902	280.0	210.0
90205	detergent	Soap shampoo lines	Hairrins	P090205007	9	902	285.0	214.0
90205	detergent	Soap shampoo lines	Hairrins	P090205008	9	902	285.0	214.0
90205	detergent	Soap shampoo lines	Hairrins	P090205009	9	902	285.0	214.0
90205	detergent	Soap shampoo lines	Hairrins	P090205010	9	902	285.0	214.0
90205	detergent	Soap shampoo lines	Hairrins	P090205011	9	902	285.0	214.0
90205	detergent	Soap shampoo lines	Hairrins	P090205012	9	902	285.0	214.0
90205	detergent	Soap shampoo lines	Hairrins	P090205013	9	902	290.0	218.0
90205	detergent	Soap shampoo lines	Hairrins	P090205014	9	902	290.0	218.0
90205	detergent	Soap shampoo lines	Hairrins	P090205015	9	902	290.0	218.0
90205	detergent	Soap shampoo lines	Hairrins	P090205016	9	902	330.0	248.0
90205	detergent	Soap shampoo lines	Hairrins	P090205017	9	902	340.0	255.0
90205	detergent	Soap shampoo lines	Hairrins	P090205018	9	902	340.0	255.0
90205	detergent	Soap shampoo lines	Hairrins	P090205019	9	902	345.0	259.0
90205	detergent	Soap shampoo lines	Hairrins	P090205020	9	902	350.0	263.0
90205	detergent	Soap shampoo lines	Hairrins	P090205021	9	902	350.0	263.0
90205	detergent	Soap shampoo lines	Hairrins	P090205022	9	902	350.0	263.0
90205	detergent	Soap shampoo lines	Hairrins	P090205023	9	902	350.0	263.0
90205	detergent	Soap shampoo lines	Hairrins	P090205024	9	902	350.0	263.0
90205	detergent	Soap shampoo lines	Hairrins	P090205025	9	902	350.0	263.0
90205	detergent	Soap shampoo lines	Hairrins	P090205026	9	902	350.0	263.0
90205	detergent	Soap shampoo lines	Hairrins	P090205027	9	902	350.0	263.0
90205	detergent	Soap shampoo lines	Hairrins	P090205028	9	902	360.0	270.0
90205	detergent	Soap shampoo lines	Hairrins	P090205029	9	902	360.0	270.0
90205	detergent	Soap shampoo lines	Hairrins	P090205030	9	902	380.0	285.0
90205	detergent	Soap shampoo lines	Hairrins	P090205031	9	902	380.0	285.0
90205	detergent	Soap shampoo lines	Hairrins	P090205032	9	902	380.0	285.0
90205	detergent	Soap shampoo lines	Hairrins	P090205033	9	902	390.0	293.0
90205	detergent	Soap shampoo lines	Hairrins	P090205034	9	902	390.0	293.0
90205	detergent	Soap shampoo lines	Hairrins	P090205035	9	902	400.0	300.0
90205	detergent	Soap shampoo lines	Hairrins	P090205036	9	902	400.0	300.0
90205	detergent	Soap shampoo lines	Hairrins	P090205037	9	902	400.0	300.0
90205	detergent	Soap shampoo lines	Hairrins	P090205038	9	902	400.0	300.0
90205	detergent	Soap shampoo lines	Hairrins	P090205039	9	902	400.0	300.0
90205	detergent	Soap shampoo lines	Hairrins	P090205040	9	902	400.0	300.0
90205	detergent	Soap shampoo lines	Hairrins	P090205041	9	902	400.0	300.0
90205	detergent	Soap shampoo lines	Hairrins	P090205042	9	902	420.0	315.0
90205	detergent	Soap shampoo lines	Hairrins	P090205043	9	902	420.0	315.0
90205	detergent	Soap shampoo lines	Hairrins	P090205044	9	902	430.0	323.0
90205	detergent	Soap shampoo lines	Hairrins	P090205045	9	902	430.0	323.0
90205	detergent	Soap shampoo lines	Hairrins	P090205046	9	902	430.0	323.0
90205	detergent	Soap shampoo lines	Hairrins	P090205047	9	902	430.0	323.0
90205	detergent	Soap shampoo lines	Hairrins	P090205048	9	902	440.0	330.0
90205	detergent	Soap shampoo lines	Hairrins	P090205049	9	902	450.0	338.0
90205	detergent	Soap shampoo lines	Hairrins	P090205050	9	902	450.0	338.0
90205	detergent	Soap shampoo lines	Hairrins	P090205051	9	902	475.0	356.0
90205	detergent	Soap shampoo lines	Hairrins	P090205052	9	902	475.0	356.0
90205	detergent	Soap shampoo lines	Hairrins	P090205053	9	902	480.0	360.0
90205	detergent	Soap shampoo lines	Hairrins	P090205054	9	902	480.0	360.0
90205	detergent	Soap shampoo lines	Hairrins	P090205055	9	902	480.0	360.0
90205	detergent	Soap shampoo lines	Hairrins	P090205056	9	902	480.0	360.0
90205	detergent	Soap shampoo lines	Hairrins	P090205057	9	902	480.0	360.0
90205	detergent	Soap shampoo lines	Hairrins	P090205058	9	902	480.0	360.0
90205	detergent	Soap shampoo lines	Hairrins	P090205059	9	902	495.0	371.0
90205	detergent	Soap shampoo lines	Hairrins	P090205060	9	902	500.0	375.0
90205	detergent	Soap shampoo lines	Hairrins	P090205061	9	902	570.0	428.0
90205	detergent	Soap shampoo lines	Hairrins	P090205062	9	902	580.0	435.0
90205	detergent	Soap shampoo lines	Hairrins	P090205063	9	902	580.0	435.0
90205	detergent	Soap shampoo lines	Hairrins	P090205064	9	902	600.0	450.0
90205	detergent	Soap shampoo lines	Hairrins	P090205065	9	902	600.0	450.0
90205	detergent	Soap shampoo lines	Hairrins	P090205066	9	902	600.0	450.0
90205	detergent	Soap shampoo lines	Hairrins	P090205067	9	902	600.0	450.0
90205	detergent	Soap shampoo lines	Hairrins	P090205068	9	902	600.0	450.0
90205	detergent	Soap shampoo lines	Hairrins	P090205069	9	902	620.0	465.0
90205	detergent	Soap shampoo lines	Hairrins	P090205070	9	902	620.0	465.0
90205	detergent	Soap shampoo lines	Hairrins	P090205071	9	902	620.0	465.0
90205	detergent	Soap shampoo lines	Hairrins	P090205072	9	902	680.0	510.0
90205	detergent	Soap shampoo lines	Hairrins	P090205073	9	902	690.0	518.0
90205	detergent	Soap shampoo lines	Hairrins	P090205074	9	902	698.0	524.0
90205	detergent	Soap shampoo lines	Hairrins	P090205075	9	902	698.0	524.0
90205	detergent	Soap shampoo lines	Hairrins	P090205076	9	902	698.0	524.0
90205	detergent	Soap shampoo lines	Hairrins	P090205077	9	902	700.0	525.0
90205	detergent	Soap shampoo lines	Hairrins	P090205078	9	902	700.0	525.0
90205	detergent	Soap shampoo lines	Hairrins	P090205079	9	902	700.0	525.0
90205	detergent	Soap shampoo lines	Hairrins	P090205080	9	902	750.0	563.0
90205	detergent	Soap shampoo lines	Hairrins	P090205081	9	902	750.0	563.0
90205	detergent	Soap shampoo lines	Hairrins	P090205082	9	902	750.0	563.0
90205	detergent	Soap shampoo lines	Hairrins	P090205083	9	902	750.0	563.0
90205	detergent	Soap shampoo lines	Hairrins	P090205084	9	902	750.0	563.0
90205	detergent	Soap shampoo lines	Hairrins	P090205085	9	902	760.0	570.0
90205	detergent	Soap shampoo lines	Hairrins	P090205086	9	902	760.0	570.0
90205	detergent	Soap shampoo lines	Hairrins	P090205087	9	902	760.0	570.0
90205	detergent	Soap shampoo lines	Hairrins	P090205088	9	902	780.0	585.0
90205	detergent	Soap shampoo lines	Hairrins	P090205089	9	902	780.0	585.0
90205	detergent	Soap shampoo lines	Hairrins	P090205090	9	902	800.0	600.0
90205	detergent	Soap shampoo lines	Hairrins	P090205091	9	902	800.0	600.0
90205	detergent	Soap shampoo lines	Hairrins	P090205092	9	902	800.0	600.0
90205	detergent	Soap shampoo lines	Hairrins	P090205093	9	902	800.0	600.0
90205	detergent	Soap shampoo lines	Hairrins	P090205094	9	902	800.0	600.0
90205	detergent	Soap shampoo lines	Hairrins	P090205095	9	902	800.0	600.0
90205	detergent	Soap shampoo lines	Hairrins	P090205096	9	902	800.0	600.0
90205	detergent	Soap shampoo lines	Hairrins	P090205097	9	902	800.0	600.0
90205	detergent	Soap shampoo lines	Hairrins	P090205098	9	902	800.0	600.0
90205	detergent	Soap shampoo lines	Hairrins	P090205099	9	902	800.0	600.0
90205	detergent	Soap shampoo lines	Hairrins	P090205100	9	902	800.0	600.0
90205	detergent	Soap shampoo lines	Hairrins	P090205101	9	902	800.0	600.0
90205	detergent	Soap shampoo lines	Hairrins	P090205102	9	902	810.0	608.0
90205	detergent	Soap shampoo lines	Hairrins	P090205103	9	902	850.0	638.0
90205	detergent	Soap shampoo lines	Hairrins	P090205104	9	902	850.0	638.0
90205	detergent	Soap shampoo lines	Hairrins	P090205105	9	902	850.0	638.0
90205	detergent	Soap shampoo lines	Hairrins	P090205106	9	902	850.0	638.0
90205	detergent	Soap shampoo lines	Hairrins	P090205107	9	902	850.0	638.0
90205	detergent	Soap shampoo lines	Hairrins	P090205108	9	902	850.0	638.0
90205	detergent	Soap shampoo lines	Hairrins	P090205109	9	902	850.0	638.0
90205	detergent	Soap shampoo lines	Hairrins	P090205110	9	902	850.0	638.0
90205	detergent	Soap shampoo lines	Hairrins	P090205111	9	902	850.0	638.0
90205	detergent	Soap shampoo lines	Hairrins	P090205112	9	902	850.0	638.0
90205	detergent	Soap shampoo lines	Hairrins	P090205113	9	902	870.0	653.0
90205	detergent	Soap shampoo lines	Hairrins	P090205114	9	902	880.0	660.0
90205	detergent	Soap shampoo lines	Hairrins	P090205115	9	902	880.0	660.0
90205	detergent	Soap shampoo lines	Hairrins	P090205116	9	902	880.0	660.0
90205	detergent	Soap shampoo lines	Hairrins	P090205117	9	902	880.0	660.0
90205	detergent	Soap shampoo lines	Hairrins	P090205118	9	902	895.0	671.0
90205	detergent	Soap shampoo lines	Hairrins	P090205119	9	902	900.0	675.0
90205	detergent	Soap shampoo lines	Hairrins	P090205120	9	902	900.0	675.0
90205	detergent	Soap shampoo lines	Hairrins	P090205121	9	902	900.0	675.0
90205	detergent	Soap shampoo lines	Hairrins	P090205122	9	902	900.0	675.0
90205	detergent	Soap shampoo lines	Hairrins	P090205123	9	902	900.0	675.0
90205	detergent	Soap shampoo lines	Hairrins	P090205124	9	902	900.0	675.0
90205	detergent	Soap shampoo lines	Hairrins	P090205125	9	902	900.0	675.0
90205	detergent	Soap shampoo lines	Hairrins	P090205126	9	902	900.0	675.0
90205	detergent	Soap shampoo lines	Hairrins	P090205127	9	902	900.0	675.0
90205	detergent	Soap shampoo lines	Hairrins	P090205128	9	902	900.0	675.0
90205	detergent	Soap shampoo lines	Hairrins	P090205129	9	902	900.0	675.0
90205	detergent	Soap shampoo lines	Hairrins	P090205130	9	902	950.0	713.0
90205	detergent	Soap shampoo lines	Hairrins	P090205131	9	902	950.0	713.0
90205	detergent	Soap shampoo lines	Hairrins	P090205132	9	902	970.0	728.0
90205	detergent	Soap shampoo lines	Hairrins	P090205133	9	902	980.0	735.0
90205	detergent	Soap shampoo lines	Hairrins	P090205134	9	902	980.0	735.0
90205	detergent	Soap shampoo lines	Hairrins	P090205135	9	902	980.0	735.0
90205	detergent	Soap shampoo lines	Hairrins	P090205136	9	902	980.0	735.0
90205	detergent	Soap shampoo lines	Hairrins	P090205137	9	902	990.0	743.0
90205	detergent	Soap shampoo lines	Hairrins	P090205138	9	902	990.0	743.0
90205	detergent	Soap shampoo lines	Hairrins	P090205139	9	902	990.0	743.0
90205	detergent	Soap shampoo lines	Hairrins	P090205140	9	902	1000.0	750.0
90205	detergent	Soap shampoo lines	Hairrins	P090205141	9	902	1000.0	750.0
90205	detergent	Soap shampoo lines	Hairrins	P090205142	9	902	1000.0	750.0
90205	detergent	Soap shampoo lines	Hairrins	P090205143	9	902	1000.0	750.0
90205	detergent	Soap shampoo lines	Hairrins	P090205144	9	902	1080.0	810.0
90205	detergent	Soap shampoo lines	Hairrins	P090205145	9	902	1080.0	810.0
90205	detergent	Soap shampoo lines	Hairrins	P090205146	9	902	1080.0	810.0
90205	detergent	Soap shampoo lines	Hairrins	P090205147	9	902	1140.0	855.0
90205	detergent	Soap shampoo lines	Hairrins	P090205148	9	902	1180.0	885.0
90205	detergent	Soap shampoo lines	Hairrins	P090205149	9	902	1180.0	885.0
90205	detergent	Soap shampoo lines	Hairrins	P090205150	9	902	1180.0	885.0
90205	detergent	Soap shampoo lines	Hairrins	P090205151	9	902	1180.0	885.0
90205	detergent	Soap shampoo lines	Hairrins	P090205152	9	902	1200.0	900.0
90205	detergent	Soap shampoo lines	Hairrins	P090205153	9	902	1200.0	900.0
90205	detergent	Soap shampoo lines	Hairrins	P090205154	9	902	1420.0	1065.0
90205	detergent	Soap shampoo lines	Hairrins	P090205155	9	902	1420.0	1065.0
90205	detergent	Soap shampoo lines	Hairrins	P090205156	9	902	1480.0	1110.0
90205	detergent	Soap shampoo lines	Hairrins	P090205157	9	902	1500.0	1125.0
90205	detergent	Soap shampoo lines	Hairrins	P090205158	9	902	1500.0	1125.0
90206	detergent	Soap shampoo lines	treatment	P090206001	9	902	385.0	289.0
90206	detergent	Soap shampoo lines	treatment	P090206002	9	902	385.0	289.0
90206	detergent	Soap shampoo lines	treatment	P090206003	9	902	450.0	338.0
90206	detergent	Soap shampoo lines	treatment	P090206004	9	902	580.0	435.0
90206	detergent	Soap shampoo lines	treatment	P090206005	9	902	580.0	435.0
90206	detergent	Soap shampoo lines	treatment	P090206006	9	902	580.0	435.0
90206	detergent	Soap shampoo lines	treatment	P090206007	9	902	580.0	435.0
90206	detergent	Soap shampoo lines	treatment	P090206008	9	902	580.0	435.0
90206	detergent	Soap shampoo lines	treatment	P090206009	9	902	590.0	443.0
90206	detergent	Soap shampoo lines	treatment	P090206010	9	902	620.0	465.0
90206	detergent	Soap shampoo lines	treatment	P090206011	9	902	620.0	465.0
90206	detergent	Soap shampoo lines	treatment	P090206012	9	902	620.0	465.0
90206	detergent	Soap shampoo lines	treatment	P090206013	9	902	620.0	465.0
90206	detergent	Soap shampoo lines	treatment	P090206014	9	902	630.0	473.0
90206	detergent	Soap shampoo lines	treatment	P090206015	9	902	670.0	503.0
90206	detergent	Soap shampoo lines	treatment	P090206016	9	902	670.0	503.0
90206	detergent	Soap shampoo lines	treatment	P090206017	9	902	680.0	510.0
90206	detergent	Soap shampoo lines	treatment	P090206018	9	902	720.0	540.0
90206	detergent	Soap shampoo lines	treatment	P090206019	9	902	720.0	540.0
90206	detergent	Soap shampoo lines	treatment	P090206020	9	902	720.0	540.0
90206	detergent	Soap shampoo lines	treatment	P090206021	9	902	720.0	540.0
90206	detergent	Soap shampoo lines	treatment	P090206022	9	902	750.0	563.0
90206	detergent	Soap shampoo lines	treatment	P090206023	9	902	760.0	570.0
90206	detergent	Soap shampoo lines	treatment	P090206024	9	902	760.0	570.0
90206	detergent	Soap shampoo lines	treatment	P090206025	9	902	760.0	570.0
90206	detergent	Soap shampoo lines	treatment	P090206026	9	902	760.0	570.0
90206	detergent	Soap shampoo lines	treatment	P090206027	9	902	760.0	570.0
90206	detergent	Soap shampoo lines	treatment	P090206028	9	902	760.0	570.0
90206	detergent	Soap shampoo lines	treatment	P090206029	9	902	780.0	585.0
90206	detergent	Soap shampoo lines	treatment	P090206030	9	902	780.0	585.0
90206	detergent	Soap shampoo lines	treatment	P090206031	9	902	800.0	600.0
90206	detergent	Soap shampoo lines	treatment	P090206032	9	902	800.0	600.0
90206	detergent	Soap shampoo lines	treatment	P090206033	9	902	800.0	600.0
90206	detergent	Soap shampoo lines	treatment	P090206034	9	902	800.0	600.0
90206	detergent	Soap shampoo lines	treatment	P090206035	9	902	800.0	600.0
90206	detergent	Soap shampoo lines	treatment	P090206036	9	902	810.0	608.0
90206	detergent	Soap shampoo lines	treatment	P090206037	9	902	810.0	608.0
90206	detergent	Soap shampoo lines	treatment	P090206038	9	902	810.0	608.0
90206	detergent	Soap shampoo lines	treatment	P090206039	9	902	860.0	645.0
90206	detergent	Soap shampoo lines	treatment	P090206040	9	902	880.0	660.0
90206	detergent	Soap shampoo lines	treatment	P090206041	9	902	880.0	660.0
90206	detergent	Soap shampoo lines	treatment	P090206042	9	902	900.0	675.0
90206	detergent	Soap shampoo lines	treatment	P090206043	9	902	900.0	675.0
90206	detergent	Soap shampoo lines	treatment	P090206044	9	902	900.0	675.0
90206	detergent	Soap shampoo lines	treatment	P090206045	9	902	900.0	675.0
90206	detergent	Soap shampoo lines	treatment	P090206046	9	902	900.0	675.0
90206	detergent	Soap shampoo lines	treatment	P090206047	9	902	900.0	675.0
90206	detergent	Soap shampoo lines	treatment	P090206048	9	902	900.0	675.0
90206	detergent	Soap shampoo lines	treatment	P090206049	9	902	900.0	675.0
90206	detergent	Soap shampoo lines	treatment	P090206050	9	902	900.0	675.0
90206	detergent	Soap shampoo lines	treatment	P090206051	9	902	900.0	675.0
90206	detergent	Soap shampoo lines	treatment	P090206052	9	902	900.0	675.0
90206	detergent	Soap shampoo lines	treatment	P090206053	9	902	950.0	713.0
90206	detergent	Soap shampoo lines	treatment	P090206054	9	902	950.0	713.0
90206	detergent	Soap shampoo lines	treatment	P090206055	9	902	950.0	713.0
90206	detergent	Soap shampoo lines	treatment	P090206056	9	902	950.0	713.0
90206	detergent	Soap shampoo lines	treatment	P090206057	9	902	950.0	713.0
90206	detergent	Soap shampoo lines	treatment	P090206058	9	902	950.0	713.0
90206	detergent	Soap shampoo lines	treatment	P090206059	9	902	960.0	720.0
90206	detergent	Soap shampoo lines	treatment	P090206060	9	902	980.0	735.0
90206	detergent	Soap shampoo lines	treatment	P090206061	9	902	1000.0	750.0
90206	detergent	Soap shampoo lines	treatment	P090206062	9	902	1000.0	750.0
90206	detergent	Soap shampoo lines	treatment	P090206063	9	902	1000.0	750.0
90206	detergent	Soap shampoo lines	treatment	P090206064	9	902	1000.0	750.0
90206	detergent	Soap shampoo lines	treatment	P090206065	9	902	1000.0	750.0
90206	detergent	Soap shampoo lines	treatment	P090206066	9	902	1050.0	788.0
90206	detergent	Soap shampoo lines	treatment	P090206067	9	902	1050.0	788.0
90206	detergent	Soap shampoo lines	treatment	P090206068	9	902	1100.0	825.0
90206	detergent	Soap shampoo lines	treatment	P090206069	9	902	1100.0	825.0
90206	detergent	Soap shampoo lines	treatment	P090206070	9	902	1100.0	825.0
90206	detergent	Soap shampoo lines	treatment	P090206071	9	902	1300.0	975.0
90206	detergent	Soap shampoo lines	treatment	P090206072	9	902	1300.0	975.0
90206	detergent	Soap shampoo lines	treatment	P090206073	9	902	1300.0	975.0
90301	detergent	Equipment supplies	dentifrice	P090301001	9	903	90.0	68.0
90301	detergent	Equipment supplies	dentifrice	P090301002	9	903	90.0	68.0
90301	detergent	Equipment supplies	dentifrice	P090301003	9	903	98.0	74.0
90301	detergent	Equipment supplies	dentifrice	P090301004	9	903	120.0	90.0
90301	detergent	Equipment supplies	dentifrice	P090301005	9	903	120.0	90.0
